strike,market_volatility,sabr_volatility,vol_error
70.0,0.26048066111099,0.25854198244444027,-0.0019386786665497313
80.0,0.2303074116286234,0.23220488164980208,0.0018974700211786821
90.0,0.2096128466420602,0.2110758748932404,0.0014630282511801929
95.0,0.2019714753177835,0.2025608207946327,0.0005893454768491901
100.0,0.1958030092687667,0.19549664518440926,-0.0003063640843574411
105.0,0.1909121874044066,0.1899269455143466,-0.0009852418900599957
110.0,0.1871356929983453,0.18584488643875677,-0.0012908065595885199
120.0,0.1823958757759314,0.18177074577171703,-0.0006251300042143526
130.0,0.1807099397753799,0.1819898131992715,0.0012798734238915754
