terminal_spot,pnl,base_value
101.30311977461442,-71.36573434435934,-71.04718852668458
94.18741541340152,-16.2883365362526,-71.04718852668458
91.41462635732454,2.9544856512548847,-71.04718852668458
100.21420653548302,-62.43931603371553,-71.04718852668458
100.70416450524998,-66.43462043611993,-71.04718852668458
98.11723686714366,-45.74089906573964,-71.04718852668458
93.03127157278023,-8.104833526720341,-71.04718852668458
91.28326710202373,3.8330859908542436,-71.04718852668458
99.77417631794522,-58.88100019326177,-71.04718852668458
111.2665875428001,-160.30687933908064,-71.04718852668458
86.36037979587678,34.50695983411968,-71.04718852668458
94.0128618432009,-15.038374750437967,-71.04718852668458
98.2768661173751,-46.98874133072623,-71.04718852668458
98.30876519892743,-47.23856773198713,-71.04718852668458
94.5573207877882,-18.953977237453273,-71.04718852668458
118.53618469738059,-232.20394480361313,-71.04718852668458
103.3562394150533,-88.65119405844328,-71.04718852668458
91.28723062694485,3.8066203167562094,-71.04718852668458
84.23618278266274,46.33789570134855,-71.04718852668458
98.19064253442484,-46.31423611547784,-71.04718852668458
113.8595372006206,-185.35320200308502,-71.04718852668458
101.45576205532136,-72.63060136556913,-71.04718852668458
81.02294647370401,62.55780966182746,-71.04718852668458
88.13860620654876,23.942236527993444,-71.04718852668458
100.82247982774703,-67.40461565228145,-71.04718852668458
109.73251028307783,-145.82909573395807,-71.04718852668458
100.98671998995053,-68.75445718973398,-71.04718852668458
101.06114985387846,-69.3674478182295,-71.04718852668458
109.78550413274542,-146.32483383115618,-71.04718852668458
111.60390591674559,-163.52499563487515,-71.04718852668458
93.84994313361334,-13.876332500470355,-71.04718852668458
103.71120574039479,-91.69823473505099,-71.04718852668458
91.51664967387121,2.2700049202001935,-71.04718852668458
90.54407768720138,8.720240059102139,-71.04718852668458
105.11793631737925,-103.93788933368921,-71.04718852668458
87.77199721502717,26.168834063083892,-71.04718852668458
101.24767741149567,-70.90713176099806,-71.04718852668458
102.56618323604675,-81.93061620220908,-71.04718852668458
107.72163805418968,-127.25811798581043,-71.04718852668458
89.94657330565107,12.599374631487734,-71.04718852668458
103.18051080695396,-87.14901962839988,-71.04718852668458
98.60275015745604,-49.54829058616646,-71.04718852668458
113.9268338134706,-186.0124865219414,-71.04718852668458
93.29447615419592,-9.947989255236848,-71.04718852668458
90.27297846243954,10.48821940609588,-71.04718852668458
104.29085736344861,-96.71014185064479,-71.04718852668458
92.35371776205949,-3.4146479310766864,-71.04718852668458
88.79400912755172,19.89958278461711,-71.04718852668458
108.19374877768917,-131.57555441414135,-71.04718852668458
103.64002149023925,-91.08583119613746,-71.04718852668458
75.44683364892629,85.79307576890835,-71.04718852668458
91.81574010092302,0.2528681343602699,-71.04718852668458
90.28903207025677,10.383892210820704,-71.04718852668458
105.64701418064202,-108.60781000109634,-71.04718852668458
113.7890739530574,-184.66338352776842,-71.04718852668458
