n_paths,price,standard_error,ci_95_low,ci_95_high
1000,11.165781518839516,0.4871819792075171,10.210904839592782,12.12065819808625
2500,10.336958425013563,0.28605624141561736,9.776288191838953,10.897628658188173
5000,10.191809863445858,0.2049675575083717,9.79007345072945,10.593546276162266
10000,10.087826039987856,0.14102986227878492,9.811407509921438,10.364244570054275
25000,10.335297736083977,0.09286085066011932,10.153290468790143,10.51730500337781
50000,10.417574485524115,0.06546475470201898,10.289263566308158,10.545885404740073
100000,10.452424686504447,0.04646536549970333,10.361352570125028,10.543496802883865
