trade_id,instrument_id,trade_side,quantity,trade_price,fair_value,bid,ask,half_spread,spread_capture,inventory_after,cash_after,order_flow_toxicity
18,2,customer_sell,3.0,9.160482036996699,9.413403383853016,9.160482036996699,9.702394261282885,0.27095611214309273,0.7587640405689502,1.0,140.2326812165908,0.2563792627697701
19,0,customer_sell,4.0,1.8224100922487774,2.2430598880319828,1.8224100922487774,2.677506544300026,0.4275482260256244,1.6825991831328215,-5.0,132.94304084759568,0.15965034720676488
20,1,customer_sell,3.0,9.38601362034469,9.743651068114971,9.38601362034469,10.058083132176398,0.3360347559158536,1.0729123433108452,5.0,104.78499998656162,0.45528619260232067
21,4,customer_buy,3.0,10.710234453185489,10.06831736088072,9.602016430734004,10.710234453185489,0.5541090112257426,1.9257512769143084,-14.0,136.91570334611808,0.23769266665045405
22,2,customer_sell,3.0,9.15798254852648,9.413403383853016,9.15798254852648,9.650789453892774,0.24640345268314612,0.7662625059796078,4.0,109.44175570053864,0.37413504129486336
23,2,customer_sell,3.0,8.999976466412493,9.413403383853016,8.999976466412493,9.75469124014643,0.37735738686696857,1.2402807523215689,7.0,82.44182630130115,0.2913848418479983
24,2,customer_buy,3.0,9.88795778761113,9.413403383853016,8.812605623087462,9.88795778761113,0.5376760822618343,1.4236632112743433,4.0,112.10569966413453,0.34727743131074834
25,4,customer_sell,3.0,9.494766529081081,10.06831736088072,9.494766529081081,10.865379671790608,0.6853065713547629,1.7206524953989142,-11.0,83.62140007689129,0.3660868969810394
26,0,customer_buy,3.0,2.501573514004427,2.2430598880319828,1.992211184551115,2.501573514004427,0.2546811647266561,0.775540877917333,-8.0,91.12612061890457,0.1816812796334306
27,4,customer_buy,4.0,10.666932539217953,10.06831736088072,9.64531834470154,10.666932539217953,0.5108070972582057,2.394460713348934,-15.0,133.79385077577638,0.046545582119145855
28,4,customer_sell,2.0,9.437357725627443,10.06831736088072,9.437357725627443,10.938753580894979,0.7506979276337686,1.261919270506553,-13.0,114.91913532452149,0.5044932973058166
29,0,customer_buy,2.0,2.652373547268687,2.2430598880319828,1.8460101047818016,2.652373547268687,0.40318172124344287,0.8186273184734087,-10.0,120.22388241905887,0.5386609733557545
30,1,customer_sell,5.0,9.176705013043046,9.743651068114971,9.176705013043046,10.202583663914757,0.5129393254358549,2.834730275359627,10.0,74.34035735384364,0.47930615883546834
31,3,customer_buy,2.0,10.473152721597975,10.221397144073848,10.00148105366607,10.473152721597975,0.23583583396595129,0.5035111550482547,-4.0,95.2866627970396,0.08260467884536105
32,1,customer_buy,1.0,10.444431686023892,9.743651068114971,8.826843531661767,10.444431686023892,0.8087940771810614,0.7007806179089204,9.0,105.73109448306349,0.523963769272831
33,4,customer_buy,1.0,10.816442167649075,10.06831736088072,9.527738927571882,10.816442167649075,0.6443516200385975,0.7481248067683559,-14.0,116.54753665071256,0.33554980628019926
34,0,customer_buy,5.0,2.718580586289641,2.2430598880319828,1.7828690347574778,2.718580586289641,0.4678557757660815,2.3776034912882915,-15.0,130.14043958216075,0.09649882531739663
35,2,customer_buy,4.0,9.811297915634341,9.413403383853016,8.943369790924582,9.811297915634341,0.43396406235488016,1.5915781271253024,0.0,169.38563124469812,0.5586476097670561
36,3,customer_sell,4.0,9.926759907045017,10.221397144073848,9.926759907045017,10.579713355335382,0.3264767241451829,1.1785489481153206,0.0,129.67859161651805,0.08943159141321755
37,1,customer_buy,2.0,10.315212513085221,9.743651068114971,8.977665396454867,10.315212513085221,0.6687735583151774,1.1431228899405,7.0,150.3090166426885,0.1462470627422444
38,3,customer_sell,2.0,10.04829273732944,10.221397144073848,10.04829273732944,10.394501550818255,0.173104406744408,0.3462088134888148,2.0,130.21243116802964,0.19713305248868848
39,2,customer_buy,3.0,9.626336280844718,9.413403383853016,9.200470486861313,9.626336280844718,0.21293289699170187,0.6387986909751078,-3.0,159.0914400105638,0.4497858629345452
40,2,customer_sell,5.0,9.105241129707952,9.413403383853016,9.105241129707952,9.77566993385841,0.33521440207522896,1.5408112707253174,2.0,113.56523436202403,0.32608965516006344
41,2,customer_buy,4.0,9.631377346293801,9.413403383853016,9.159359890838678,9.631377346293801,0.23600872772756123,0.8718958497631419,-2.0,152.09074374719924,0.09137867564960098
42,0,customer_buy,3.0,2.95082136470853,2.2430598880319828,1.5582931788301662,2.95082136470853,0.696264092939182,2.1232844300296416,-18.0,160.94320784132483,0.31316012004862576
43,2,customer_sell,1.0,9.150744800630601,9.413403383853016,9.150744800630601,9.712131497648983,0.28069334850919025,0.2626585832224144,-1.0,151.79246304069423,0.3023526523153383
44,1,customer_sell,2.0,9.117025314415235,9.743651068114971,9.117025314415235,10.219057978833709,0.5510163322092373,1.2532515073994723,9.0,133.55841241186377,0.1310509385182404
45,1,customer_sell,4.0,9.005210809688704,9.743651068114971,9.005210809688704,10.287667099851385,0.6412281450813411,2.953761033705071,13.0,97.53756917310895,0.020602108955188814
46,1,customer_sell,1.0,8.702817678694327,9.743651068114971,8.702817678694327,10.503649463428047,0.9004158923668606,1.0408333894206443,14.0,88.83475149441462,0.15897712899077457
47,4,customer_buy,1.0,10.898622303936296,10.06831736088072,9.461523896935393,10.898622303936296,0.7185492035004524,0.8303049430555767,-15.0,99.73337379835091,0.5128294225321968
48,4,customer_sell,1.0,9.444989583684109,10.06831736088072,9.444989583684109,10.931121722838313,0.7430660695771016,0.6233277771966108,-14.0,90.2883842146668,0.47080408397953455
49,3,customer_buy,3.0,10.427626011333084,10.221397144073848,9.98332878969826,10.427626011333084,0.22214861081741177,0.6186866017777088,-1.0,121.57126224866606,0.023090209321332187
50,1,customer_sell,1.0,8.623726298408966,9.743651068114971,8.623726298408966,10.561138151858978,0.9687059267250065,1.1199247697060049,15.0,112.94753595025709,0.20950421107866088
51,0,customer_sell,2.0,1.426169299525717,2.2430598880319828,1.426169299525717,3.087544197507925,0.830687448991104,1.6337811770125317,-16.0,110.09519735120566,0.3912113030645668
52,2,customer_sell,3.0,9.228940026418314,9.413403383853016,9.228940026418314,9.615901506574495,0.19348074007809013,0.5533900723041043,2.0,82.40837727195071,0.12426573639931979
53,3,customer_sell,5.0,10.038438660452641,10.221397144073848,10.038438660452641,10.42027537125323,0.19091835540029328,0.9147924181060318,4.0,32.216183969687506,0.08094339235139127
54,0,customer_buy,2.0,2.9831590810255704,2.2430598880319828,1.5274884470114407,2.9831590810255704,0.7278353170070647,1.4801983859871752,-18.0,38.182502131738644,0.07690526593214753
55,0,customer_sell,4.0,1.4432351280502065,2.2430598880319828,1.4432351280502065,3.0704783689834354,0.8136216204666143,3.199299039927105,-14.0,32.40956161953782,0.053065508651304126
56,4,customer_buy,2.0,10.839369442314382,10.06831736088072,9.520776758557307,10.839369442314382,0.6592963418785379,1.542104162867325,-16.0,54.08830050416658,0.2512702739537523
57,3,customer_buy,4.0,10.558636134140977,10.221397144073848,9.820479179774013,10.558636134140977,0.3690784771834817,1.348955960268519,0.0,96.3228450407305,0.2746715561126003
58,3,customer_sell,5.0,10.030290707300876,10.221397144073848,10.030290707300876,10.412503580846819,0.1911064367729705,0.9555321838648556,5.0,46.171391504226115,0.2754090662482695
59,4,customer_sell,4.0,9.442013516142726,10.06831736088072,9.442013516142726,10.950062896030428,0.7540246899438503,2.5052153789519735,-12.0,8.40333743965521,0.368928754944937
60,3,customer_sell,3.0,9.800931964034184,10.221397144073848,9.800931964034184,10.562263606322631,0.380665821144224,1.2613955401189898,8.0,-20.999458452447342,0.13140751636260564
61,3,customer_sell,2.0,9.662169197206957,10.221397144073848,9.662169197206957,10.653267142475329,0.4955489726341861,1.1184558937337812,10.0,-40.323796846861256,0.04999621032632462
62,3,customer_sell,2.0,9.525397940045544,10.221397144073848,9.525397940045544,10.758198912520392,0.6164004862374243,1.3919984080566081,12.0,-59.37459272695234,0.18818426222519316
63,4,customer_sell,3.0,9.569823886317005,10.06831736088072,9.569823886317005,10.75839210325322,0.5942841084681074,1.4954804236911432,-9.0,-88.08406438590336,0.2647872574960086
64,1,customer_buy,4.0,10.674675284152482,9.743651068114971,8.488586474261037,10.674675284152482,1.0930444049457213,3.7240968641500416,11.0,-45.385363249293434,0.5156892525940105
65,2,customer_buy,2.0,9.620364641640316,9.413403383853016,9.170372595492163,9.620364641640316,0.22499602307407707,0.41392251557460114,0.0,-26.1446339660128,0.039383289900550844
66,0,customer_sell,1.0,1.6086700133198562,2.2430598880319828,1.6086700133198562,2.898911545720524,0.645120766200334,0.6343898747121266,-13.0,-27.753303979332657,0.1616093545015617
67,1,customer_buy,2.0,10.431455938499775,9.743651068114971,8.818216587331454,10.431455938499775,0.8066196755841598,1.3756097407696082,9.0,-6.890392102333106,0.2530761488821423
68,1,customer_buy,2.0,10.306434343587688,9.743651068114971,8.986443565952401,10.306434343587688,0.6599953888176436,1.1255665509454325,7.0,13.72247658484227,0.1062065416039469
69,4,customer_buy,5.0,10.70746537268341,10.06831736088072,9.572855299934618,10.70746537268341,0.5673050363743963,3.1957400590134544,-14.0,67.25980344825932,0.5964433648282123
70,0,customer_buy,3.0,2.8566379730742564,2.2430598880319828,1.649410601467809,2.8566379730742564,0.6036136858032238,1.8407342551268209,-16.0,75.82971736748209,0.20099313219761658
71,2,customer_buy,4.0,9.624516889524362,9.413403383853016,9.20228987818167,9.624516889524362,0.21111350567134657,0.8444540226853832,-4.0,114.32778492557954,0.4411957884245183
72,1,customer_buy,1.0,10.283394867580169,9.743651068114971,9.052688425668775,10.283394867580169,0.6153532209556972,0.5397437994651977,6.0,124.6111797931597,0.42451560157227447
73,0,customer_buy,5.0,2.991672933321996,2.2430598880319828,1.518974594715015,2.991672933321996,0.7363491693034906,3.7430652264500663,-21.0,139.5695444597697,0.2456004654743679
74,2,customer_buy,4.0,9.89038862738084,9.413403383853016,9.0085572014723,9.89038862738084,0.4409157129542707,1.9079409741112983,-8.0,179.13109896929308,0.5914691341682913
75,2,customer_buy,5.0,10.019820192802438,9.413403383853016,8.95126469719781,10.019820192802438,0.5342777478023141,3.032084044747112,-13.0,229.23019993330527,0.09755382502299619
76,3,customer_sell,2.0,9.40767022495073,10.221397144073848,9.40767022495073,10.844087140498852,0.718208457774061,1.627453838246236,14.0,210.4148594834038,0.24356762162708412
77,0,customer_sell,5.0,1.302278663141351,2.2430598880319828,1.302278663141351,3.2160337873872367,0.956877562122943,4.703906124453159,-16.0,203.90346616769705,0.30612733774512185
78,1,customer_buy,4.0,10.25710973934288,9.743651068114971,9.100576245760493,10.25710973934288,0.5782667467911935,2.053834684911635,2.0,244.93190512506857,0.516319652629482
79,3,customer_sell,3.0,9.2471552311679,10.221397144073848,9.2471552311679,10.97276264716533,0.862803707998716,2.9227257387178422,17.0,217.19043943156487,0.48499764409999635
80,1,customer_buy,4.0,10.087336117100499,9.743651068114971,9.356760635420589,10.087336117100499,0.36528774083995497,1.3747401959421097,-2.0,257.5397838999669,0.5887200208669573
81,3,customer_sell,1.0,9.180052103932988,10.221397144073848,9.180052103932988,10.992106543725713,0.906027219896362,1.0413450401408593,18.0,248.3597317960339,0.09199753803199719
82,2,customer_buy,3.0,10.299862272932806,9.413403383853016,8.761396443501326,10.299862272932806,0.7692329147157396,2.6593766672393713,-16.0,279.25931861483235,0.03847764594714924
83,4,customer_sell,2.0,9.508939636227094,10.06831736088072,9.508939636227094,10.851206564644595,0.6711334642087512,1.1187554493072511,-12.0,260.24143934237816,0.30352273153234793
84,2,customer_sell,3.0,8.543183417581202,9.413403383853016,8.543183417581202,10.572179594713264,1.0144980885660306,2.61065989881544,-13.0,234.61188908963456,0.49543655420160815
85,0,customer_buy,2.0,3.0036838136221102,2.2430598880319828,1.5069637144149008,3.0036838136221102,0.7483600496036047,1.521247851180255,-18.0,240.61925671687877,0.48358648852953307
86,1,customer_sell,5.0,9.440452013913848,9.743651068114971,9.440452013913848,10.09005550602495,0.32480174605555123,1.5159952710056146,3.0,193.41699664730953,0.40404822449467487
87,1,customer_buy,2.0,10.035296493916755,9.743651068114971,9.387197566749903,10.035296493916755,0.3240494635834262,0.583290851603568,1.0,213.48758963514305,0.13964742244268327
